Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,URL/Filename,Threat/Content Name,Category,Severity,Direction,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,contenttype,pcap_id,filedigest,cloud,url_idx,user_agent,filetype,xff,referer,sender,subject,recipient,reportid,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,file_url,Source VM UUID,Destination VM UUID,http_method,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,thr_category,contentver,sig_flags,SCTP Association ID,Payload Protocol ID,http_headers,URL Category List,UUID for rule,HTTP/2 Connection,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,domain_edl,Source Dynamic Address Group,Destination Dynamic Address Group,partial_hash,Timestamp,,,
1,2021-04-21 03:15:33,12801044041,THREAT,spyware,2560,2021-04-21 03:15:33,172.31.99.248,52.114.32.25,202.129.165.66,52.114.32.25,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-21 03:15:33,22635,1,49751,443,27577,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21248608,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T03:15:34.412+08:00,,,
1,2021-04-21 03:15:33,12801044041,THREAT,spyware,2560,2021-04-21 03:15:33,172.31.99.248,52.114.32.25,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-21 03:15:33,31637,1,49751,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21248607,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T03:15:34.334+08:00,,,
1,2021-04-21 01:54:49,12801044041,THREAT,spyware,2560,2021-04-21 01:54:49,172.31.99.248,172.217.31.67,202.129.165.66,172.217.31.67,rule1,,,google-base,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-21 01:54:49,59154,1,49256,443,11627,443,0x80403400,tcp,alert,clientservices.googleapis.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21246535,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:54:50.631+08:00,,,
1,2021-04-21 01:32:50,12801044041,THREAT,spyware,2560,2021-04-21 01:32:50,172.31.99.248,20.44.239.154,202.129.165.66,20.44.239.154,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-21 01:32:50,48491,1,49192,443,10388,443,0x80403400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21246078,0x2000000000000000,172.16.0.0-172.31.255.255,Singapore,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:32:50.400+08:00,,,
1,2021-04-21 01:32:50,12801044041,THREAT,spyware,2560,2021-04-21 01:32:50,172.31.99.248,20.44.239.154,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-21 01:32:50,45217,1,49192,443,0,0,0x80003400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21246077,0x2000000000000000,172.16.0.0-172.31.255.255,Singapore,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:32:50.390+08:00,,,
1,2021-04-21 01:32:31,12801044041,THREAT,spyware,2560,2021-04-21 01:32:31,172.31.99.248,20.44.239.154,202.129.165.66,20.44.239.154,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-21 01:32:31,49116,1,49189,443,30602,443,0x80403400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21246063,0x2000000000000000,172.16.0.0-172.31.255.255,Singapore,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:32:31.192+08:00,,,
1,2021-04-21 01:32:31,12801044041,THREAT,spyware,2560,2021-04-21 01:32:31,172.31.99.248,20.44.239.154,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-21 01:32:31,47899,1,49189,443,0,0,0x80003400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21246062,0x2000000000000000,172.16.0.0-172.31.255.255,Singapore,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:32:31.183+08:00,,,
1,2021-04-21 01:32:07,12801044041,THREAT,spyware,2560,2021-04-21 01:32:07,172.31.99.248,52.114.128.9,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-21 01:32:07,48121,1,49186,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21246054,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:32:07.959+08:00,,,
1,2021-04-21 01:32:07,12801044041,THREAT,spyware,2560,2021-04-21 01:32:07,172.31.99.248,52.114.128.9,202.129.165.66,52.114.128.9,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-21 01:32:07,37895,1,49186,443,16337,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21246053,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:32:07.958+08:00,,,
1,2021-04-21 01:14:31,12801044041,THREAT,spyware,2560,2021-04-21 01:14:31,172.31.99.248,52.114.32.8,202.129.165.66,52.114.32.8,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-21 01:14:31,3514,1,65452,443,60313,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21245595,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:14:31.528+08:00,,,
1,2021-04-21 01:14:31,12801044041,THREAT,spyware,2560,2021-04-21 01:14:31,172.31.99.248,52.114.32.8,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-21 01:14:31,22278,1,65452,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21245594,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:14:31.447+08:00,,,
1,2021-04-21 01:14:31,12801044041,THREAT,spyware,2560,2021-04-21 01:14:31,172.31.99.248,52.114.32.8,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-21 01:14:31,35739,1,65451,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21245593,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:14:31.272+08:00,,,
1,2021-04-21 01:14:31,12801044041,THREAT,spyware,2560,2021-04-21 01:14:31,172.31.99.248,52.114.32.8,202.129.165.66,52.114.32.8,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-21 01:14:31,34875,1,65451,443,6032,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21245592,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:14:31.271+08:00,,,
1,2021-04-21 01:02:27,12801044041,THREAT,spyware,2560,2021-04-21 01:02:27,172.31.99.248,40.78.128.150,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-21 01:02:27,30665,1,65384,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21245314,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:02:27.752+08:00,,,
1,2021-04-21 01:02:27,12801044041,THREAT,spyware,2560,2021-04-21 01:02:27,172.31.99.248,40.78.128.150,202.129.165.66,40.78.128.150,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-21 01:02:27,26282,1,65384,443,39828,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21245313,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:02:27.751+08:00,,,
1,2021-04-21 01:02:07,12801044041,THREAT,spyware,2560,2021-04-21 01:02:07,172.31.99.248,40.78.128.150,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-21 01:02:07,7780,1,65368,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21245295,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:02:07.939+08:00,,,
1,2021-04-21 01:02:07,12801044041,THREAT,spyware,2560,2021-04-21 01:02:07,172.31.99.248,40.78.128.150,202.129.165.66,40.78.128.150,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-21 01:02:07,34640,1,65368,443,36078,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21245294,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T01:02:07.939+08:00,,,
1,2021-04-21 00:32:06,12801044041,THREAT,spyware,2560,2021-04-21 00:32:06,172.31.99.248,52.114.20.18,202.129.165.66,52.114.20.18,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-21 00:32:06,13860,1,65206,443,6816,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21244522,0x2000000000000000,172.16.0.0-172.31.255.255,Australia,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T00:32:07.950+08:00,,,
1,2021-04-21 00:15:15,12801044041,THREAT,spyware,2560,2021-04-21 00:15:15,172.31.99.248,52.114.77.164,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-21 00:15:15,9538,1,65103,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21243905,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T00:15:16.193+08:00,,,
1,2021-04-21 00:15:15,12801044041,THREAT,spyware,2560,2021-04-21 00:15:15,172.31.99.248,52.114.77.164,202.129.165.66,52.114.77.164,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-21 00:15:15,3170,1,65103,443,44502,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21243904,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T00:15:16.192+08:00,,,
1,2021-04-21 00:13:13,12801044041,THREAT,vulnerability,2560,2021-04-21 00:13:13,172.31.93.52,172.31.108.10,,,rule1,,,ssh,vsys1,WhiteNet_To_Core_Router,WhiteNet,ethernet1/6,ethernet1/5,,2021-04-21 00:13:13,65304,1,47538,22,0,0,0x80002400,tcp,alert,,SSH2 Login Attempt(31914),any,informational,client-to-server,21243810,0x2000000000000000,172.16.0.0-172.31.255.255,172.16.0.0-172.31.255.255,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,brute-force,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T00:13:13.815+08:00,,,
1,2021-04-21 00:12:33,12801044041,THREAT,vulnerability,2560,2021-04-21 00:12:33,172.31.93.52,172.31.107.10,,,rule1,,,ssh,vsys1,WhiteNet_To_Core_Router,WhiteNet,ethernet1/6,ethernet1/5,,2021-04-21 00:12:33,4969,1,50030,22,0,0,0x80002400,tcp,alert,,SSH2 Login Attempt(31914),any,informational,client-to-server,21243785,0x2000000000000000,172.16.0.0-172.31.255.255,172.16.0.0-172.31.255.255,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,brute-force,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-21T00:12:33.568+08:00,,,
1,2021-04-20 23:41:10,12801044041,THREAT,spyware,2560,2021-04-20 23:41:10,192.168.143.10,168.62.57.154,202.129.165.66,168.62.57.154,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 23:41:10,45881,1,14279,443,49093,443,0x80403400,tcp,alert,mobile.pipe.aria.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21242548,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T23:41:11.362+08:00,,,
1,2021-04-20 23:37:29,12801044041,THREAT,spyware,2560,2021-04-20 23:37:29,192.168.143.10,52.114.128.73,202.129.165.66,52.114.128.73,rule1,anonymizedUser,,ssl,vsys1,VPN-Zone,Real_Internet,tunnel.10,ethernet1/1,,2021-04-20 23:37:29,52075,1,14265,443,60617,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21242472,0x2000000000000000,192.168.0.0-192.168.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T23:37:29.889+08:00,,,
1,2021-04-20 23:32:07,12801044041,THREAT,spyware,2560,2021-04-20 23:32:07,172.31.99.248,52.114.76.35,202.129.165.66,52.114.76.35,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 23:32:07,33121,1,64745,443,34131,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21242322,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T23:32:08.275+08:00,,,
1,2021-04-20 23:32:07,12801044041,THREAT,spyware,2560,2021-04-20 23:32:07,172.31.99.248,52.114.76.35,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 23:32:07,45211,1,64745,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21242319,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T23:32:08.102+08:00,,,
1,2021-04-20 23:32:06,12801044041,THREAT,spyware,2560,2021-04-20 23:32:06,172.31.99.248,52.114.76.35,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 23:32:06,47939,1,64744,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21242318,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T23:32:07.736+08:00,,,
1,2021-04-20 23:32:06,12801044041,THREAT,spyware,2560,2021-04-20 23:32:06,172.31.99.248,52.114.76.35,202.129.165.66,52.114.76.35,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 23:32:06,51758,1,64744,443,30746,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21242317,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T23:32:07.735+08:00,,,
1,2021-04-20 23:14:56,12801044041,THREAT,spyware,2560,2021-04-20 23:14:56,172.31.99.248,52.170.57.27,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 23:14:56,42689,1,64637,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21241841,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T23:14:56.877+08:00,,,
1,2021-04-20 23:14:56,12801044041,THREAT,spyware,2560,2021-04-20 23:14:56,172.31.99.248,52.170.57.27,202.129.165.66,52.170.57.27,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-20 23:14:56,38778,1,64637,443,48242,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21241840,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T23:14:56.876+08:00,,,
1,2021-04-20 23:14:36,12801044041,THREAT,spyware,2560,2021-04-20 23:14:36,172.31.99.248,52.170.57.27,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-20 23:14:36,39163,1,64634,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21241831,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8398-6657,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-20T23:14:36.926+08:00,,,
